url;Perfume;Brand;Country;Gender;Year;Top;Middle;Base
https://aromo.ru/fragrance/lbel-lumiscent-738871/;Lumiscent;L'Bel;;;2017;;white-cedar, bergamot, frezija, tropicheskije-frukty;
https://aromo.ru/fragrance/lbel-tradition-du-th_-_-placidi-th-553381/;Tradition du Thé - Placidi Thé;L'Bel;;;2014;;white-tea, white-flowers;
https://aromo.ru/fragrance/kilian-sweet-redemption-perfume-water-eau-de-parfum-91088/;Sweet Redemption;By Kilian;;Парфюмерная вода;2011;;apelsinovyj-cvet-flerdoranzh, benzoin, ladan, myrrh, opopanax, vanil;
https://aromo.ru/fragrance/yohi-yamamoto-her-love-story-perfume-water-eau-de-parfum-98291/;Her Love Story;Yohji Yamamoto;;Парфюмерная вода;2013;bergamot, vinograd, green-notes;rose, pink-pepper, jasmine;musk, pachuli, vanil, vetiver
https://aromo.ru/fragrance/montale-rendez_vous-_-moscou-perfume-water-eau-de-parfum-1310339/;Rendez-vous à Moscou;Montale;;Парфюмерная вода;2018;grusha, ginger, kokos, lemon, mandarin, peach;pachuli, rose, jasmine;ambra, kedr, musk, pachuli, sandal, madagascan-vanilla
https://aromo.ru/fragrance/maori-deep-mind-perfume-water-eau-de-parfum-937349/;Deep Mind;Maori Collection;;Парфюмерная вода;;;white-musk, reven, pink-pepper;
https://aromo.ru/fragrance/aerin-lauder-lilac-path-perfume-water-eau-de-parfum-69782/;Lilac Path;Aerin;;Парфюмерная вода;;;apelsinovyj-cvet-flerdoranzh, dagil, galbanum, siren, jasmine, honeysuckle;
https://aromo.ru/fragrance/lacoste-love-of-pink-toilet-water-eau-de-toilette-70840/;Love of Pink;Lacoste;;Туалетная вода;;red-orange, lemon, marakuja;magnolija, stefanotis;kedr, musk, vanil
https://aromo.ru/fragrance/lalique-lalique-de-lalique-perfume-water-eau-de-parfum-67604/;Lalique de Lalique;Lalique;;Парфюмерная вода;1992;cloves, iris, rose, jasmine;grusha, list-i-buton-chernoj-smorodiny;white-musk, sandal, vanil
https://aromo.ru/fragrance/gucci-a-song-for-the-rose-perfume-water-eau-de-parfum-1720169/;A Song for the Rose;Gucci;;Парфюмерная вода;2019;;drevesnyje-noty, musk, rose;
https://aromo.ru/fragrance/kilian-amber-oud-perfume-water-eau-de-parfum-39556/;Amber Oud;By Kilian;;Парфюмерная вода;2011;;ambra, benzoin, kedr, laurel, oud, vanil;
https://aromo.ru/fragrance/frederic-malle-rose-a-cuir-perfume-water-eau-de-parfum-2081733/;Rose & Cuir;Editions de Parfums Frédéric Malle;;Парфюмерная вода;;black-currant, geranium, sichuan-pepper;kedr, rose, vetiver;kozha
https://aromo.ru/fragrance/diptyque-tam-dao-toilet-water-eau-de-toilette-91453/;Tam Dao;Diptyque;;Туалетная вода;;cypress, mirta, rose;kedr, sandal;ambra, white-musk, palisander, spices
https://aromo.ru/fragrance/stellary-wild-beauty-attraction-541701/;Wild Beauty Attraction;Stellary;;Туалетная вода;2017;violet, mandarin;rose, lily;musk, lily
https://aromo.ru/fragrance/prada-infusion-d_amande-perfume-water-eau-de-parfum-64098/;Infusion d'Amande;Prada;;Парфюмерная вода;2015;;anise, tonka-bean, geliotrop, mindal, musk;
https://aromo.ru/fragrance/hermes-osmanthe-yunnan-toilet-water-eau-de-toilette-62390/;Osmanthe Yunnan;Hermès;;Туалетная вода;2005;orange, chaj;frezija, osmantus;abrikos, kozha
https://aromo.ru/fragrance/zarkoperfume-the-muse-perfume-water-eau-de-parfum-2287239/;The Muse;Zarkoperfume;;Парфюмерная вода;;;white-musk, cvetok-khlopka, oud;
https://aromo.ru/fragrance/brocard-eau-de-cologne-anti_stress-_o_de_kolon-anti_stress-cologne-eau-de-cologne-492799/;Eau de Cologne Anti-Stress (О-де-Колонъ Анти-стресс);Brocard;;Одеколон;2017;bergamot, citruses, lemon;palisander, jasmine;animalisticheskie-noty, white-cedar, drevesnyje-noty, musk, vanil
https://aromo.ru/fragrance/bvlgari-omnia-crystalline-l_eau-de-parfum-perfume-water-eau-de-parfum-78266/;Omnia Crystalline L'Eau de Parfum;Bvlgari;;Парфюмерная вода;2013;lotos, mandarin;geliotrop, iris;benzoin, musk, sandal
https://aromo.ru/fragrance/lanvin-jeanne-scandal-perfume-water-eau-de-parfum-65536/;Jeanne Scandal;Lanvin;;Парфюмерная вода;2016;abrikos, orange, grusha;frezija, peony, rose;musk, sandal
https://aromo.ru/fragrance/narciso-rodriguez-narciso-ambree-perfume-water-eau-de-parfum-2288528/;Narciso Ambree;Narciso Rodriguez;;Парфюмерная вода;2020;frangipani, ilang-ilang;musk;ambra, cashmeran, kedr, vanil
https://aromo.ru/fragrance/yves-saint-laurent-libre-eau-de-parfum-intense-perfume-water-eau-de-parfum-2294468/;Libre Eau de Parfum Intense;Yves Saint Laurent;;Парфюмерная вода;2020;bergamot, lavender, mandarin;apelsinovyj-cvet-flerdoranzh, lavender, orchid, zhasmin-sambak;tonka-bean, ambergris, vetiver, madagascan-vanilla
https://aromo.ru/fragrance/kilian-love_-don_t-be-shy-eau-fra_che-perfume-water-eau-de-parfum-1915045/;Love, Don't Be Shy Eau Fraîche;By Kilian;;Парфюмерная вода;2019;;frezija, marshmallows, musk, neroli, peony, ptitgrejn-list-citrusovyh;
https://aromo.ru/fragrance/antonio-banderas-blue-seduction-for-women-toilet-water-eau-de-toilette-591849/;Blue Seduction For Women;Antonio Banderas;;Туалетная вода;2008;bergamot, dyna, grusha, list-fialki;gardenija, lily-of-the-valley, peony, rose, jasmine;benzoin, raspberry, musk, pachuli
https://aromo.ru/fragrance/oriflame-luminessense-perfume-water-eau-de-parfum-1617291/;Luminеsсеnсе;Oriflame;;Парфюмерная вода;;bergamot, citruses, jablonevyj-cvet;frezija, peony, jasmine;ambra, musk, white-woods
https://aromo.ru/fragrance/nasomatto-silver-musk-perfume-extract-parfum-extrait-de-parfum-88400/;Silver Musk;Nasomatto;;Духи / Экстракт;;;musk;
https://aromo.ru/fragrance/lacoste-inspiration-perfume-water-eau-de-parfum-64247/;Inspiration;Lacoste;;Парфюмерная вода;;granat, mandarin, pink-pepper, sliva-mirabel;lily-of-the-valley, tuberoza, jasmine;iris, musk, sandal, vanil
https://aromo.ru/fragrance/stellary-wild-beauty-passion-541715/;Wild Beauty Passion;Stellary;;Туалетная вода;2017;orange, raspberry, marakuja, neroli, rom;gardenija, jasmine;ambra, drevesnyje-noty, vanil
https://aromo.ru/fragrance/cristobal-balenciaga-balenciaga-paris-perfume-water-eau-de-parfum-42721/;Balenciaga Paris;Balenciaga;;Парфюмерная вода;2010;;violet, gvozdika, list-fialki, pachuli, virginia-cedar;
https://aromo.ru/fragrance/burberry-burberry-summer-for-women-toilet-water-eau-de-toilette-46113/;Burberry Summer For Women;Burberry;;Туалетная вода;2007;;frezija, jabloko, musk, rose, vanil, water-lily;
https://aromo.ru/fragrance/lanvin-jeanne-la-rose-perfume-water-eau-de-parfum-65532/;Jeanne La Rose;Lanvin;;Парфюмерная вода;2010;;kedr, krasnaja-smorodina, raspberry, musk, rose, vetiver;
https://aromo.ru/fragrance/kilian-pure-oud-perfume-water-eau-de-parfum-83053/;Pure Oud;By Kilian;;Парфюмерная вода;2009;;copaiba-balsam, nagarmota, saffron, oud;
https://aromo.ru/fragrance/oriflame-sunkiss-garden-toilet-water-eau-de-toilette-1857829/;Sunkiss Garden;Oriflame;;Туалетная вода;;lemon, marakuja, pitahaja;frangipani, lily-of-the-valley, raspberry;kedr, musk, praline
https://aromo.ru/fragrance/giorgio-armani-si-white-limited-edition-perfume-water-eau-de-parfum-88151/;Si White Limited Edition;Giorgio Armani;;Парфюмерная вода;2014;black-currant;frezija, rose;drevesnyje-noty, pachuli, vanil
https://aromo.ru/fragrance/acqua-di-parma-peonia-nobile-perfume-water-eau-de-parfum-80731/;Peonia Nobile;Acqua di Parma;;Парфюмерная вода;2016;raspberry, pepper;frezija, geranium, peony, damask-rose-rosa-damascena;ambra, musk, pachuli, sandal, vanil
https://aromo.ru/fragrance/mugler-mugler-cologne-blow-it-up-toilet-water-eau-de-toilette-2228477/;Mugler Cologne Blow It Up;Mugler;;Туалетная вода;2019;;black-currant, sorbet, vetiver;
https://aromo.ru/fragrance/montale-velvet-flowers-perfume-water-eau-de-parfum-95266/;Velvet Flowers;Montale;;Парфюмерная вода;2008;;fruity-notes, gurjan-balm, ilang-ilang, musk, persikovyj-cvet, rose, sandal, saffron, jasmine;
https://aromo.ru/fragrance/erborian-magnolia-love-397257/;Magnolia Love;Erborian;;Туалетная вода;;;magnolija, peach, jasmine;
https://aromo.ru/fragrance/vittorio-bellucci-chicago-blues-385892/;Chicago Blues;Vittorio Bellucci;;Туалетная вода;;orange, sage;geranium, ginger, nutmeg;pachuli, vetiver
https://aromo.ru/fragrance/dzintars-modo-violet-toilet-water-eau-de-toilette-74306/;Modo Violet;Dzintars;;Туалетная вода;;;violet, cinnamon, lily-of-the-valley;
https://aromo.ru/fragrance/brocard-emporium-step-3-pour-homme-toilet-water-eau-de-toilette-793311/;Emporium Step 3 Pour Homme;Brocard;;Туалетная вода;;jabloko, spices;vanil;drevesnyje-noty, ladan
https://aromo.ru/fragrance/str8-rebel-toilet-water-eau-de-toilette-83778/;Rebel;STR8;;Туалетная вода;;bergamot, lemon, spices, tangerine;grapefruit, jabloko;ambra, cashmeran, coumarin, vanil
https://aromo.ru/fragrance/erborian-nokcha-drop-397258/;Nokcha Drop;Erborian;;Туалетная вода;;;citruses, mate, pepper, spices;
https://aromo.ru/fragrance/okki-opus-pour-homme-toilet-water-eau-de-toilette-78574/;Opus pour Homme;OKKI;;Туалетная вода;2011;bergamot, ginger, lavender, lemon;coriander, rose, jasmine;ambra, musk, vetiver
https://aromo.ru/fragrance/shirley-may-princess-of-dreams-82535/;Princess of Dreams;Shirley May;;Туалетная вода;;;ambra, violet, frezija, kedr, krasnaja-smorodina, magnolija, musk, peony, sandal, vetiver, lily;
https://aromo.ru/fragrance/vov-blueshu-perfume-water-eau-de-parfum-1875253/;Blueshu;VOV;;Туалетная вода;;;bergamot, jasmine;
https://aromo.ru/fragrance/bershka-pink-heart-toilet-water-eau-de-toilette-81338/;Pink Heart;Bershka;;Туалетная вода;;;;
https://aromo.ru/fragrance/stradivarius-n_-25-precious-lily-2335756/;N° 25 Precious Lily;Stradivarius;;Туалетная вода;;;floral-notes, shiprovye-noty, lily;
https://aromo.ru/fragrance/aroma-altro-romantic-garden-pion-777083/;Romantic Garden Pion;Altro Aroma;;Туалетная вода;;black-currant, dyna, mandarin;list-fialki, magnolija, nektarin, peony;dubovyj-moh, mod, sandal
https://aromo.ru/fragrance/id-parfums-charleston-toilet-water-eau-de-toilette-47778/;Charleston;Isabel Derroisné / ID Parfums;;Туалетная вода;;abrikos, bergamot, list-fialki;cloves, narciss, tuberoza, jasmine;musk, pachuli, sandal, vetiver
https://aromo.ru/fragrance/bi-es-italian-spirit-toilet-water-eau-de-toilette-2285914/;Italian Spirit;Bi-es;;Туалетная вода;;bergamot, list-inzhira, voda;ambroxan, list-fialki, pachuli, papyrus, pepper;tonka-bean, ladan, musk, saffron
https://aromo.ru/fragrance/cafe-parfums-caf_-noir-toilet-water-eau-de-toilette-940655/;Café Noir;Cafe Parfums;;Туалетная вода;;;cloves, kozha, labdanum, ladan, lime, mint;
https://aromo.ru/fragrance/cliven-tibetan-white-moss-92737/;Tibetan White Moss;Cliven;;Туалетная вода;;;mountain-air, moss;
https://aromo.ru/fragrance/carrera-nero-47062/;Nero;Carrera;;Туалетная вода;;anise, basil, citruses, fenkhel, lavender;cardamom, pachuli, sandal, vetiver;ambra, dubovyj-moh, kozha, musk
https://aromo.ru/fragrance/river-island-ri-milan-84349/;RI Milan;River Island;;Туалетная вода;;;bergamot, pachuli, rose, vanil;
https://aromo.ru/fragrance/bi-es-men-inside-toilet-water-eau-de-toilette-73219/;Men Inside;Bi-es;;Туалетная вода;;star-anise, orange, bergamot, pepper;geranium, ilang-ilang, lavender, vetiver;ambra, tonka-bean, musk, vanil
https://aromo.ru/fragrance/jeanne-arthes-j_s_-women-toilet-water-eau-de-toilette-432414/;J.S. Women;Jeanne Arthes;;Туалетная вода;;bergamot, black-currant, peony;violet, iva-chay, magnolija, peach, rose, jasmine;ambra, white-cedar, tonka-bean, moss, musk, pachuli
https://aromo.ru/fragrance/lipsy-glam-toilet-water-eau-de-toilette-60415/;Glam;Lipsy;;Туалетная вода;;fruity-notes, mod;orchid, peony, jasmine;amarillis, ladan
https://aromo.ru/fragrance/x-bond-lion-royal-70098/;Lion Royal;X-Bond;;Туалетная вода;;;ambra, orange, bojaryshnik, kedr, honeysuckle;
https://aromo.ru/fragrance/acqua-dell-elba-bimbi-toilet-water-eau-de-toilette-43905/;Bimbi;Acqua dell'Elba;;Туалетная вода;;;orange, immortelle, citruses, labdanum, mandarin, musk;
https://aromo.ru/fragrance/helan-ozonee-536897/;Ozonee;Helan;;Туалетная вода;;lime, sea-salt, morskije-noty, ozone, dry-wood, tangerine;star-anise, geranium, lavender, fenugreek;kedr, musk, pachuli, vanil
https://aromo.ru/fragrance/les-petits-plaisirs-violette-macaron-96221/;Violette Macaron;Les Petits Plaisirs;;Туалетная вода;;rose, vishna;violet;mindal, vanil
https://aromo.ru/fragrance/dans-un-jardin-n-mirabella-toilet-water-eau-de-toilette-73818/;Mirabella;Dans un Jardin;;Туалетная вода;;ananas, jabloko, green-notes;gardenija, mirabilis-nochnaja-krasavica, jasmine;klubnika, kokos, raspberry, peach
https://aromo.ru/fragrance/cuba-paris-cuba-brown-50676/;Brown;Cuba Paris;;Туалетная вода;;;bergamot, drevesnyje-noty, dubovyj-moh, jasmine;
https://aromo.ru/fragrance/river-island-tokyo-toilet-water-eau-de-toilette-650241/;Tokyo;River Island;;Туалетная вода;;;white-flowers, musk, vanil;
https://aromo.ru/fragrance/next-boutique-_-fresh-_-floral-739429/;Boutique Fresh & Floral;Next;;Туалетная вода;;green-mandarin, jasmine;sea-salt, vanil;cashmeran
https://aromo.ru/fragrance/jean-marc-princess-angelica-82509/;Princess Angelica;Jean Marc;;Туалетная вода;;orange, bergamot, mandarin;floral-notes, mod, rose;pachuli, shokolad, vanil
https://aromo.ru/fragrance/next-copper-oud-739483/;Copper Oud;Next;;Туалетная вода;;bergamot, juniper;pepper;labdanum, pachuli
https://aromo.ru/fragrance/deborah-amber-flower-39491/;Amber Flower;Deborah Milano;;Туалетная вода;;orange, bergamot, grapefruit, lemon;neroli, perechnaja-mata, ptitgrejn-list-citrusovyh;ambra, musk, pachuli, vanil
https://aromo.ru/fragrance/bi-es-benanzio-bleu-toilet-water-eau-de-toilette-743543/;Benanzio Bleu;Bi-es;;Туалетная вода;;basil, cardamom;resins;mahagonys, tabak, zamsha
https://aromo.ru/fragrance/trish-mcevoy-no_-1-grapefruit-_-yellow-freesia-914277/;No. 1 Grapefruit & Yellow Freesia;Trish McEvoy;;Туалетная вода;;;frezija, grapefruit;
https://aromo.ru/fragrance/jean-marc-adore-me-38234/;Adore Me;Jean Marc;;Туалетная вода;;bergamot, dyna, fruity-notes, green-notes;violet, frezija, rose, lily;sandal, vanil
https://aromo.ru/fragrance/vegueros-vegueros-95228/;Vegueros;Vegueros;;Туалетная вода;;;citruses, drevesnyje-noty, fruity-notes, kozha, tabak;
https://aromo.ru/fragrance/bi-es-scorpio-poison-toilet-water-eau-de-toilette-86941/;Scorpio Poison;Bi-es;;Туалетная вода;;zelenoje-jabloko;jasmine;white-musk, drevesnyje-noty
https://aromo.ru/fragrance/deborah-tangerine-flower-91482/;Tangerine Flower;Deborah Milano;;Туалетная вода;;orange, bergamot, lemon, mandarin;frezija, ginger, iris, peach;white-cedar, musk, vanil
https://aromo.ru/fragrance/zara-the-guitarist-toilet-water-eau-de-toilette-605249/;The Guitarist;Zara;;Туалетная вода;;;bergamot, drevesnyje-noty, cardamom, lemon, musk;
https://aromo.ru/fragrance/zara-itxi-toilet-water-eau-de-toilette-2292069/;ITXI;Zara;;Туалетная вода;;;klubnika, mod, ice-cream, vanil;
https://aromo.ru/fragrance/emporium-sweet-party-735107/;Sweet Party;Emporium;;Туалетная вода;;mandarin, pepper;geranium, peach, lily;ambra, pachuli
https://aromo.ru/fragrance/lipsy-flawless-628651/;Flawless;Lipsy;;Туалетная вода;;coffee, pink-pepper;orange, spices, jasmine;kedr, pachuli, vanil
https://aromo.ru/fragrance/marc-antoine-barrois-tilia-perfume-water-eau-de-parfum-2439596/;Tilia;Marc-Antoine Barrois;;Парфюмерная вода;;drok, linden-blossom;geliotrop, vetiver, zhasmin-sambak;ambroxan, drevesnyje-noty
https://aromo.ru/fragrance/antonio-maretti-leather-couch-perfume-water-eau-de-parfum-2410266/;Leather Couch;Antonio Maretti;;Парфюмерная вода;;jabloko, lemon;violet, cypress, neroli;dubovyj-moh, pachuli, sandal
https://aromo.ru/fragrance/thomas-kosmala--4-candy-perfume-water-eau-de-parfum-2418700/;№ 4 Candy;Thomas Kosmala;;Парфюмерная вода;;krasnye-frukty, vishna;cvetok-maliny, tiare;karamel, saharnaja-vata, vanil
https://aromo.ru/fragrance/adopt-by-reserve-naturelle-new-york-fever-perfume-water-eau-de-parfum-2416079/;New York Fever;Adopt` by Reserve Naturelle;;Парфюмерная вода;;mandarin;jasmine;pachuli, vanil
https://aromo.ru/fragrance/lattafa-perfumes-andaleeb-asdaaf-perfume-water-eau-de-parfum-2398518/;Andaleeb Asdaaf;Asdaaf;;Парфюмерная вода;;orange, bergamot, fruity-notes, mandarin;floral-notes, rose, jasmine;musk, pachuli, sandal, vetiver
https://aromo.ru/fragrance/deep-moon/;Deep Moon;Novellista;;Парфюмерная вода;;apelsinovyj-cvet-flerdoranzh, grapefruit, cardamom;ginger, coriander, sage;moss, vanil, vetiver
https://aromo.ru/fragrance/ermanno-scervino-rock-perfume-water-eau-de-parfum-2398513/;Rock;Ermanno Scervino;;Парфюмерная вода;;bergamot, mandarin, ozone;durman, frezija;drevesnyje-noty, vanil
https://aromo.ru/fragrance/51-pour-femme-essence-de-parfum/;51 Pour Femme Essence De Parfum;Roja Parfums;;Парфюмерная вода;;bergamot;apelsinovyj-cvet-flerdoranzh, gardenija, ilang-ilang, lily-of-the-valley, raspberry, tuberoza, jasmine, lily, may-rose-rosa-centifolia;anise, benzoin, violet, cloves, iris, cashmeran, cinnamon, pachuli, sandal, vanil
https://aromo.ru/fragrance/ermanno-scervino-glam-perfume-water-eau-de-parfum-2398514/;Glam;Ermanno Scervino;;Парфюмерная вода;;mandarin, pink-pepper;apelsinovyj-cvet-flerdoranzh, peony, jasmine;jabloko, kedr, kokos, musk, vanil
